customer_id,customer_name,customer_email,customer_city,customer_country,signup_date
910,Customer_910,customer910@example.com,Paris,Australia,2022-12-30
911,Customer_911,customer911@example.com,Toronto,Canada,2022-01-22
912,Customer_912,customer912@example.com,Berlin,Australia,2022-01-02
913,Customer_913,customer913@example.com,Berlin,India,2022-08-22
914,Customer_914,customer914@example.com,Los Angeles,India,2022-04-19
915,Customer_915,customer915@example.com,London,Australia,2022-03-29
916,Customer_916,customer916@example.com,Paris,UK,2022-04-24
917,Customer_917,customer917@example.com,Los Angeles,France,2022-04-04
918,Customer_918,customer918@example.com,London,USA,2022-01-12
919,Customer_919,customer919@example.com,London,USA,2022-12-21
920,Customer_920,customer920@example.com,Mumbai,Germany,2022-03-22
921,Customer_921,customer921@example.com,Berlin,Australia,2022-09-25
922,Customer_922,customer922@example.com,Sydney,USA,2022-10-06
923,Customer_923,customer923@example.com,New York,UK,2022-12-06
924,Customer_924,customer924@example.com,Sydney,Australia,2022-01-12
925,Customer_925,customer925@example.com,New York,UK,2022-11-15
926,Customer_926,customer926@example.com,Toronto,USA,2022-07-12
927,Customer_927,customer927@example.com,Berlin,USA,2022-08-19
928,Customer_928,customer928@example.com,London,Germany,2022-08-24
929,Customer_929,customer929@example.com,Paris,USA,2022-10-27
930,Customer_930,customer930@example.com,New York,Australia,2022-05-02
931,Customer_931,customer931@example.com,Sydney,India,2022-09-25
932,Customer_932,customer932@example.com,London,Australia,2022-07-12
933,Customer_933,customer933@example.com,New York,Australia,2022-10-17
934,Customer_934,customer934@example.com,New York,Germany,2022-12-28
935,Customer_935,customer935@example.com,Mumbai,Germany,2022-03-15
936,Customer_936,customer936@example.com,New York,USA,2022-12-30
937,Customer_937,customer937@example.com,Paris,Canada,2022-02-02
938,Customer_938,customer938@example.com,Berlin,Canada,2022-01-01
939,Customer_939,customer939@example.com,Paris,Germany,2022-01-17
940,Customer_940,customer940@example.com,Los Angeles,USA,2022-05-05
941,Customer_941,customer941@example.com,London,Canada,2022-08-20
942,Customer_942,customer942@example.com,Berlin,USA,2022-01-26
943,Customer_943,customer943@example.com,Mumbai,USA,2022-01-03
944,Customer_944,customer944@example.com,Berlin,USA,2022-12-09
945,Customer_945,customer945@example.com,Berlin,France,2022-10-28
946,Customer_946,customer946@example.com,Sydney,Australia,2022-10-23
947,Customer_947,customer947@example.com,Berlin,USA,2022-11-19
948,Customer_948,customer948@example.com,Mumbai,France,2022-09-13
949,Customer_949,customer949@example.com,Paris,Germany,2022-02-08
950,Customer_950,customer950@example.com,Berlin,Canada,2022-05-26
951,Customer_951,customer951@example.com,Toronto,Australia,2022-09-21
952,Customer_952,customer952@example.com,London,India,2022-04-13
953,Customer_953,customer953@example.com,Berlin,Canada,2022-09-08
954,Customer_954,customer954@example.com,London,Australia,2022-01-09
955,Customer_955,customer955@example.com,Toronto,India,2022-04-22
956,Customer_956,customer956@example.com,Toronto,Canada,2022-07-20
957,Customer_957,customer957@example.com,London,Australia,2022-08-19
958,Customer_958,customer958@example.com,New York,Canada,2022-07-30
959,Customer_959,customer959@example.com,Los Angeles,Canada,2022-09-12
960,Customer_960,customer960@example.com,Sydney,India,2022-01-03
961,Customer_961,customer961@example.com,New York,Canada,2022-02-06
962,Customer_962,customer962@example.com,New York,Canada,2022-11-14
963,Customer_963,customer963@example.com,Paris,India,2022-09-06
964,Customer_964,customer964@example.com,Sydney,Germany,2022-02-11
965,Customer_965,customer965@example.com,Sydney,USA,2022-11-04
966,Customer_966,customer966@example.com,New York,UK,2022-03-30
967,Customer_967,customer967@example.com,Berlin,France,2022-06-24
968,Customer_968,customer968@example.com,Paris,UK,2022-02-22
969,Customer_969,customer969@example.com,Paris,UK,2022-09-17
970,Customer_970,customer970@example.com,Toronto,Australia,2022-09-01
971,Customer_971,customer971@example.com,Mumbai,USA,2022-03-19
972,Customer_972,customer972@example.com,Sydney,Australia,2022-11-12
973,Customer_973,customer973@example.com,New York,USA,2022-05-27
974,Customer_974,customer974@example.com,Toronto,India,2022-04-17
975,Customer_975,customer975@example.com,London,India,2022-02-25
976,Customer_976,customer976@example.com,Los Angeles,USA,2022-04-08
977,Customer_977,customer977@example.com,Mumbai,Canada,2022-01-09
978,Customer_978,customer978@example.com,Mumbai,Germany,2022-08-01
979,Customer_979,customer979@example.com,Mumbai,Canada,2022-11-04
980,Customer_980,customer980@example.com,Paris,Germany,2022-07-20
981,Customer_981,customer981@example.com,London,Australia,2022-03-22
982,Customer_982,customer982@example.com,Mumbai,Germany,2022-01-13
983,Customer_983,customer983@example.com,London,Australia,2022-03-20
984,Customer_984,customer984@example.com,Berlin,India,2022-06-01
985,Customer_985,customer985@example.com,Mumbai,UK,2022-10-05
986,Customer_986,customer986@example.com,Los Angeles,India,2022-03-10
987,Customer_987,customer987@example.com,London,India,2022-09-20
988,Customer_988,customer988@example.com,London,UK,2022-11-13
989,Customer_989,customer989@example.com,Los Angeles,Germany,2022-06-15
990,Customer_990,customer990@example.com,Mumbai,Germany,2022-10-27
991,Customer_991,customer991@example.com,Los Angeles,Australia,2022-07-22
992,Customer_992,customer992@example.com,London,Canada,2022-08-21
993,Customer_993,customer993@example.com,Los Angeles,Australia,2022-07-12
994,Customer_994,customer994@example.com,London,Canada,2022-06-19
995,Customer_995,customer995@example.com,London,India,2022-03-27
996,Customer_996,customer996@example.com,Berlin,UK,2022-04-21
997,Customer_997,customer997@example.com,New York,India,2022-04-16
998,Customer_998,customer998@example.com,London,USA,2022-07-25
999,Customer_999,customer999@example.com,Mumbai,Germany,2022-02-13
1000,Customer_1000,customer1000@example.com,Toronto,Canada,2022-12-01
1001,Customer_1001,customer1001@example.com,Paris,Australia,2022-09-21
1002,Customer_1002,customer1002@example.com,Sydney,UK,2022-05-27
1003,Customer_1003,customer1003@example.com,New York,Canada,2022-02-27
1004,Customer_1004,customer1004@example.com,New York,Australia,2022-11-18
1005,Customer_1005,customer1005@example.com,New York,Germany,2022-10-28
1006,Customer_1006,customer1006@example.com,Berlin,India,2022-09-21
1007,Customer_1007,customer1007@example.com,London,Germany,2022-04-10
1008,Customer_1008,customer1008@example.com,Berlin,France,2022-05-27
1009,Customer_1009,customer1009@example.com,London,USA,2022-02-07
1010,Customer_1010,customer1010@example.com,Mumbai,France,2022-03-10
1011,Customer_1011,customer1011@example.com,Berlin,UK,2022-10-13
1012,Customer_1012,customer1012@example.com,Berlin,Canada,2022-09-18
1013,Customer_1013,customer1013@example.com,Paris,UK,2022-08-05
1014,Customer_1014,customer1014@example.com,Toronto,India,2022-11-23
1015,Customer_1015,customer1015@example.com,Berlin,Australia,2022-08-01
1016,Customer_1016,customer1016@example.com,Paris,Germany,2022-06-20
1017,Customer_1017,customer1017@example.com,Los Angeles,France,2022-05-05
1018,Customer_1018,customer1018@example.com,Toronto,France,2022-12-10
1019,Customer_1019,customer1019@example.com,Mumbai,India,2022-01-31
1020,Customer_1020,customer1020@example.com,Berlin,France,2022-12-06
1021,Customer_1021,customer1021@example.com,Sydney,India,2022-10-29
1022,Customer_1022,customer1022@example.com,New York,UK,2022-02-17
1023,Customer_1023,customer1023@example.com,Los Angeles,Germany,2022-07-26
1024,Customer_1024,customer1024@example.com,Los Angeles,Canada,2022-11-13
1025,Customer_1025,customer1025@example.com,Mumbai,Australia,2022-07-28
1026,Customer_1026,customer1026@example.com,Paris,Canada,2022-11-28
1027,Customer_1027,customer1027@example.com,Los Angeles,UK,2022-12-11
1028,Customer_1028,customer1028@example.com,Toronto,Australia,2022-06-04
1029,Customer_1029,customer1029@example.com,Berlin,France,2022-05-18
1030,Customer_1030,customer1030@example.com,Berlin,USA,2022-12-08
1031,Customer_1031,customer1031@example.com,Sydney,UK,2022-09-04
1032,Customer_1032,customer1032@example.com,Mumbai,UK,2022-02-12
1033,Customer_1033,customer1033@example.com,New York,Germany,2022-01-16
1034,Customer_1034,customer1034@example.com,Paris,Canada,2022-07-26
1035,Customer_1035,customer1035@example.com,New York,UK,2022-12-06
1036,Customer_1036,customer1036@example.com,Los Angeles,UK,2022-11-05
1037,Customer_1037,customer1037@example.com,Mumbai,France,2022-09-04
1038,Customer_1038,customer1038@example.com,Sydney,France,2022-02-20
1039,Customer_1039,customer1039@example.com,New York,Australia,2022-04-03
1040,Customer_1040,customer1040@example.com,Toronto,India,2022-11-16
1041,Customer_1041,customer1041@example.com,Berlin,India,2022-03-08
1042,Customer_1042,customer1042@example.com,Los Angeles,USA,2022-04-12
1043,Customer_1043,customer1043@example.com,Sydney,India,2022-02-17
1044,Customer_1044,customer1044@example.com,New York,Germany,2022-09-04
1045,Customer_1045,customer1045@example.com,Paris,USA,2022-12-11
1046,Customer_1046,customer1046@example.com,Toronto,Australia,2022-04-09
1047,Customer_1047,customer1047@example.com,Toronto,France,2022-06-23
1048,Customer_1048,customer1048@example.com,New York,India,2022-08-20
1049,Customer_1049,customer1049@example.com,Berlin,Canada,2022-12-31
1050,Customer_1050,customer1050@example.com,New York,France,2022-02-08
1051,Customer_1051,customer1051@example.com,Los Angeles,Germany,2022-07-01
1052,Customer_1052,customer1052@example.com,New York,France,2022-05-21
1053,Customer_1053,customer1053@example.com,Toronto,Germany,2022-11-13
1054,Customer_1054,customer1054@example.com,Sydney,Germany,2022-06-23
1055,Customer_1055,customer1055@example.com,New York,Germany,2022-02-10
1056,Customer_1056,customer1056@example.com,Berlin,Australia,2022-08-20
1057,Customer_1057,customer1057@example.com,Mumbai,Germany,2022-10-09
1058,Customer_1058,customer1058@example.com,Sydney,Germany,2022-01-02
1059,Customer_1059,customer1059@example.com,Paris,Canada,2022-11-10
1060,Customer_1060,customer1060@example.com,London,USA,2022-03-09
1061,Customer_1061,customer1061@example.com,New York,UK,2022-07-21
1062,Customer_1062,customer1062@example.com,Berlin,USA,2022-06-01
1063,Customer_1063,customer1063@example.com,Sydney,Germany,2022-09-20
1064,Customer_1064,customer1064@example.com,Berlin,Canada,2022-05-16
1065,Customer_1065,customer1065@example.com,Paris,France,2022-11-14
1066,Customer_1066,customer1066@example.com,Toronto,Canada,2022-09-24
1067,Customer_1067,customer1067@example.com,Berlin,Germany,2022-08-25
1068,Customer_1068,customer1068@example.com,Sydney,Canada,2022-10-18
1069,Customer_1069,customer1069@example.com,Berlin,India,2022-10-03
1070,Customer_1070,customer1070@example.com,Berlin,Canada,2022-01-14
1071,Customer_1071,customer1071@example.com,Berlin,Germany,2022-05-25
1072,Customer_1072,customer1072@example.com,Los Angeles,Australia,2022-12-06
1073,Customer_1073,customer1073@example.com,Los Angeles,India,2022-02-15
1074,Customer_1074,customer1074@example.com,Toronto,Canada,2022-09-27
1075,Customer_1075,customer1075@example.com,New York,UK,2022-12-22
1076,Customer_1076,customer1076@example.com,Berlin,UK,2022-01-20
1077,Customer_1077,customer1077@example.com,Paris,Canada,2022-09-07
1078,Customer_1078,customer1078@example.com,New York,Australia,2022-06-20
1079,Customer_1079,customer1079@example.com,Paris,France,2022-07-31
1080,Customer_1080,customer1080@example.com,New York,Germany,2022-02-01
1081,Customer_1081,customer1081@example.com,Toronto,UK,2022-01-16
1082,Customer_1082,customer1082@example.com,Berlin,France,2022-09-01
1083,Customer_1083,customer1083@example.com,Berlin,Canada,2022-10-28
1084,Customer_1084,customer1084@example.com,London,France,2022-10-13
1085,Customer_1085,customer1085@example.com,Paris,India,2022-07-18
1086,Customer_1086,customer1086@example.com,New York,USA,2022-02-06
1087,Customer_1087,customer1087@example.com,New York,UK,2022-09-09
1088,Customer_1088,customer1088@example.com,Mumbai,Canada,2022-03-30
1089,Customer_1089,customer1089@example.com,Mumbai,Germany,2022-11-29
1090,Customer_1090,customer1090@example.com,Los Angeles,Australia,2022-11-02
1091,Customer_1091,customer1091@example.com,London,India,2022-09-16
1092,Customer_1092,customer1092@example.com,Sydney,Canada,2022-12-13
1093,Customer_1093,customer1093@example.com,Mumbai,Germany,2022-01-12
1094,Customer_1094,customer1094@example.com,Sydney,Australia,2022-09-26
1095,Customer_1095,customer1095@example.com,Los Angeles,Australia,2022-05-01
1096,Customer_1096,customer1096@example.com,Los Angeles,Canada,2022-11-27
1097,Customer_1097,customer1097@example.com,Los Angeles,India,2022-04-08
1098,Customer_1098,customer1098@example.com,Paris,France,2022-09-22
1099,Customer_1099,customer1099@example.com,Paris,France,2022-11-17
1100,Customer_1100,customer1100@example.com,Toronto,Australia,2022-01-16
1101,Customer_1101,customer1101@example.com,Toronto,France,2022-05-26
1102,Customer_1102,customer1102@example.com,Los Angeles,USA,2022-10-06
1103,Customer_1103,customer1103@example.com,London,Australia,2022-06-16
1104,Customer_1104,customer1104@example.com,New York,Australia,2022-04-08
1105,Customer_1105,customer1105@example.com,Paris,Germany,2022-03-22
1106,Customer_1106,customer1106@example.com,London,France,2022-02-18
1107,Customer_1107,customer1107@example.com,Berlin,India,2022-11-09
1108,Customer_1108,customer1108@example.com,Paris,Australia,2022-07-30
1109,Customer_1109,customer1109@example.com,Paris,India,2022-01-28
1110,Customer_1110,customer1110@example.com,Toronto,USA,2022-05-20
1111,Customer_1111,customer1111@example.com,New York,Germany,2022-05-15
1112,Customer_1112,customer1112@example.com,New York,Canada,2022-03-08
1113,Customer_1113,customer1113@example.com,Mumbai,India,2022-06-08
1114,Customer_1114,customer1114@example.com,Sydney,Australia,2022-05-02
1115,Customer_1115,customer1115@example.com,Sydney,USA,2022-05-05
1116,Customer_1116,customer1116@example.com,Sydney,UK,2022-09-27
1117,Customer_1117,customer1117@example.com,Sydney,USA,2022-03-23
1118,Customer_1118,customer1118@example.com,Berlin,USA,2022-08-23
1119,Customer_1119,customer1119@example.com,Berlin,Germany,2022-07-28
1120,Customer_1120,customer1120@example.com,Paris,Canada,2022-07-27
1121,Customer_1121,customer1121@example.com,Los Angeles,UK,2022-08-30
1122,Customer_1122,customer1122@example.com,Toronto,France,2022-07-20
1123,Customer_1123,customer1123@example.com,Toronto,France,2022-11-17
1124,Customer_1124,customer1124@example.com,Sydney,India,2022-09-04
1125,Customer_1125,customer1125@example.com,Paris,USA,2022-07-19
1126,Customer_1126,customer1126@example.com,Mumbai,Germany,2022-10-30
1127,Customer_1127,customer1127@example.com,London,Germany,2022-08-10
1128,Customer_1128,customer1128@example.com,Los Angeles,France,2022-04-17
1129,Customer_1129,customer1129@example.com,Paris,India,2022-03-17
1130,Customer_1130,customer1130@example.com,Los Angeles,India,2022-02-25
1131,Customer_1131,customer1131@example.com,Los Angeles,India,2022-11-25
1132,Customer_1132,customer1132@example.com,Los Angeles,UK,2022-09-17
1133,Customer_1133,customer1133@example.com,Paris,Canada,2022-12-09
1134,Customer_1134,customer1134@example.com,Sydney,UK,2022-08-09
1135,Customer_1135,customer1135@example.com,Toronto,Australia,2022-06-22
1136,Customer_1136,customer1136@example.com,Toronto,Australia,2022-01-22
1137,Customer_1137,customer1137@example.com,Sydney,Canada,2022-09-03
1138,Customer_1138,customer1138@example.com,Los Angeles,France,2022-08-01
1139,Customer_1139,customer1139@example.com,London,Canada,2022-12-28
1140,Customer_1140,customer1140@example.com,New York,Germany,2022-03-29
1141,Customer_1141,customer1141@example.com,Paris,Australia,2022-07-13
1142,Customer_1142,customer1142@example.com,New York,USA,2022-08-26
1143,Customer_1143,customer1143@example.com,Mumbai,USA,2022-08-24
1144,Customer_1144,customer1144@example.com,Sydney,France,2022-07-24
1145,Customer_1145,customer1145@example.com,London,Germany,2022-10-11
1146,Customer_1146,customer1146@example.com,Paris,UK,2022-03-16
1147,Customer_1147,customer1147@example.com,Sydney,Germany,2022-09-22
1148,Customer_1148,customer1148@example.com,Los Angeles,USA,2022-08-15
1149,Customer_1149,customer1149@example.com,Toronto,USA,2022-11-24
1150,Customer_1150,customer1150@example.com,New York,Australia,2022-11-06
1151,Customer_1151,customer1151@example.com,Berlin,Germany,2022-04-26
1152,Customer_1152,customer1152@example.com,Berlin,Germany,2022-04-11
1153,Customer_1153,customer1153@example.com,London,USA,2022-12-25
1154,Customer_1154,customer1154@example.com,Los Angeles,UK,2022-07-12
1155,Customer_1155,customer1155@example.com,Mumbai,France,2022-11-27
1156,Customer_1156,customer1156@example.com,New York,India,2022-03-01
1157,Customer_1157,customer1157@example.com,Los Angeles,France,2022-08-23
1158,Customer_1158,customer1158@example.com,New York,Germany,2022-10-23
1159,Customer_1159,customer1159@example.com,London,France,2022-12-12
1160,Customer_1160,customer1160@example.com,London,USA,2022-05-04
1161,Customer_1161,customer1161@example.com,Mumbai,USA,2022-09-22
1162,Customer_1162,customer1162@example.com,Berlin,Germany,2022-07-16
1163,Customer_1163,customer1163@example.com,Los Angeles,Germany,2022-01-23
1164,Customer_1164,customer1164@example.com,Paris,India,2022-09-09
1165,Customer_1165,customer1165@example.com,Berlin,India,2022-09-09
1166,Customer_1166,customer1166@example.com,Los Angeles,Australia,2022-12-06
1167,Customer_1167,customer1167@example.com,Berlin,Germany,2022-07-01
1168,Customer_1168,customer1168@example.com,Paris,UK,2022-03-26
1169,Customer_1169,customer1169@example.com,Toronto,France,2022-01-17
1170,Customer_1170,customer1170@example.com,Toronto,Germany,2022-06-01
1171,Customer_1171,customer1171@example.com,Mumbai,Canada,2022-04-21
1172,Customer_1172,customer1172@example.com,Toronto,Australia,2022-10-05
1173,Customer_1173,customer1173@example.com,Toronto,Canada,2022-05-10
1174,Customer_1174,customer1174@example.com,Sydney,USA,2022-12-13
1175,Customer_1175,customer1175@example.com,New York,India,2022-12-18
1176,Customer_1176,customer1176@example.com,Sydney,France,2022-08-15
1177,Customer_1177,customer1177@example.com,Sydney,Germany,2022-12-05
1178,Customer_1178,customer1178@example.com,Mumbai,Canada,2022-10-05
1179,Customer_1179,customer1179@example.com,Sydney,France,2022-07-19
1180,Customer_1180,customer1180@example.com,Toronto,USA,2022-03-07
1181,Customer_1181,customer1181@example.com,Paris,India,2022-06-17
1182,Customer_1182,customer1182@example.com,Mumbai,UK,2022-07-24
1183,Customer_1183,customer1183@example.com,Mumbai,Australia,2022-11-12
1184,Customer_1184,customer1184@example.com,London,France,2022-06-25
1185,Customer_1185,customer1185@example.com,Mumbai,France,2022-11-24
1186,Customer_1186,customer1186@example.com,London,UK,2022-09-04
1187,Customer_1187,customer1187@example.com,Mumbai,France,2022-02-20
1188,Customer_1188,customer1188@example.com,New York,USA,2022-12-30
1189,Customer_1189,customer1189@example.com,Toronto,USA,2022-07-12
1190,Customer_1190,customer1190@example.com,Mumbai,UK,2022-05-24
1191,Customer_1191,customer1191@example.com,Toronto,Australia,2022-08-29
1192,Customer_1192,customer1192@example.com,Toronto,Germany,2022-02-09
1193,Customer_1193,customer1193@example.com,Berlin,Canada,2022-08-21
1194,Customer_1194,customer1194@example.com,Mumbai,Germany,2022-07-01
1195,Customer_1195,customer1195@example.com,Los Angeles,France,2022-05-29
1196,Customer_1196,customer1196@example.com,Berlin,Canada,2022-12-14
1197,Customer_1197,customer1197@example.com,Los Angeles,UK,2022-07-10
1198,Customer_1198,customer1198@example.com,Toronto,UK,2022-03-21
1199,Customer_1199,customer1199@example.com,Toronto,Australia,2022-06-17
1200,Customer_1200,customer1200@example.com,Berlin,Canada,2022-12-02
1201,Customer_1201,customer1201@example.com,Berlin,USA,2022-03-06
1202,Customer_1202,customer1202@example.com,Los Angeles,Canada,2022-03-20
1203,Customer_1203,customer1203@example.com,London,France,2022-01-05
1204,Customer_1204,customer1204@example.com,Los Angeles,USA,2022-01-06
1205,Customer_1205,customer1205@example.com,Berlin,India,2022-10-30
1206,Customer_1206,customer1206@example.com,Paris,India,2022-09-25
1207,Customer_1207,customer1207@example.com,Berlin,India,2022-05-10
1208,Customer_1208,customer1208@example.com,Paris,UK,2022-09-12
1209,Customer_1209,customer1209@example.com,New York,Canada,2022-05-25
1210,Customer_1210,customer1210@example.com,Berlin,India,2022-12-14
1211,Customer_1211,customer1211@example.com,New York,Germany,2022-12-19
1212,Customer_1212,customer1212@example.com,London,Australia,2022-05-24
1213,Customer_1213,customer1213@example.com,Los Angeles,Germany,2022-11-08
1214,Customer_1214,customer1214@example.com,Paris,India,2022-10-10
1215,Customer_1215,customer1215@example.com,Los Angeles,Australia,2022-04-24
1216,Customer_1216,customer1216@example.com,New York,France,2022-03-26
1217,Customer_1217,customer1217@example.com,Paris,Germany,2022-06-17
1218,Customer_1218,customer1218@example.com,Los Angeles,Canada,2022-10-13
1219,Customer_1219,customer1219@example.com,Berlin,Canada,2022-12-17
1220,Customer_1220,customer1220@example.com,Toronto,Germany,2022-10-06
1221,Customer_1221,customer1221@example.com,New York,India,2022-11-09
1222,Customer_1222,customer1222@example.com,Los Angeles,Canada,2022-08-09
1223,Customer_1223,customer1223@example.com,New York,France,2022-11-01
1224,Customer_1224,customer1224@example.com,Sydney,USA,2022-10-14
1225,Customer_1225,customer1225@example.com,New York,India,2022-05-18
1226,Customer_1226,customer1226@example.com,Paris,France,2022-07-21
1227,Customer_1227,customer1227@example.com,Sydney,Australia,2022-10-21
1228,Customer_1228,customer1228@example.com,Mumbai,France,2022-01-17
1229,Customer_1229,customer1229@example.com,Paris,India,2022-10-22
1230,Customer_1230,customer1230@example.com,Toronto,Australia,2022-03-06
1231,Customer_1231,customer1231@example.com,Sydney,India,2022-07-07
1232,Customer_1232,customer1232@example.com,Mumbai,Canada,2022-10-23
1233,Customer_1233,customer1233@example.com,Berlin,USA,2022-04-03
1234,Customer_1234,customer1234@example.com,New York,India,2022-03-31
1235,Customer_1235,customer1235@example.com,Los Angeles,India,2022-05-28
1236,Customer_1236,customer1236@example.com,London,Canada,2022-11-23
1237,Customer_1237,customer1237@example.com,New York,UK,2022-01-01
1238,Customer_1238,customer1238@example.com,Mumbai,Canada,2022-11-26
1239,Customer_1239,customer1239@example.com,New York,Australia,2022-02-26
1240,Customer_1240,customer1240@example.com,Toronto,Canada,2022-12-28
1241,Customer_1241,customer1241@example.com,Berlin,Canada,2022-12-15
1242,Customer_1242,customer1242@example.com,London,USA,2022-06-30
1243,Customer_1243,customer1243@example.com,Sydney,Canada,2022-07-07
1244,Customer_1244,customer1244@example.com,Sydney,India,2022-06-25
1245,Customer_1245,customer1245@example.com,Sydney,USA,2022-08-20
1246,Customer_1246,customer1246@example.com,Mumbai,Germany,2022-02-03
1247,Customer_1247,customer1247@example.com,Paris,UK,2022-01-12
1248,Customer_1248,customer1248@example.com,Paris,USA,2022-01-22
1249,Customer_1249,customer1249@example.com,Los Angeles,Australia,2022-06-12
1250,Customer_1250,customer1250@example.com,London,Germany,2022-04-11
1251,Customer_1251,customer1251@example.com,Sydney,USA,2022-08-16
1252,Customer_1252,customer1252@example.com,Paris,USA,2022-12-29
1253,Customer_1253,customer1253@example.com,Mumbai,UK,2022-05-22
1254,Customer_1254,customer1254@example.com,Los Angeles,India,2022-07-29
1255,Customer_1255,customer1255@example.com,Berlin,Australia,2022-06-01
1256,Customer_1256,customer1256@example.com,Los Angeles,France,2022-11-06
1257,Customer_1257,customer1257@example.com,Paris,France,2022-11-26
1258,Customer_1258,customer1258@example.com,Toronto,USA,2022-11-17
1259,Customer_1259,customer1259@example.com,Mumbai,Canada,2022-12-22
1260,Customer_1260,customer1260@example.com,Toronto,Australia,2022-01-11
1261,Customer_1261,customer1261@example.com,Sydney,Germany,2022-11-03
1262,Customer_1262,customer1262@example.com,Toronto,Canada,2022-10-02
1263,Customer_1263,customer1263@example.com,Sydney,Canada,2022-03-25
1264,Customer_1264,customer1264@example.com,Sydney,Australia,2022-12-16
1265,Customer_1265,customer1265@example.com,Paris,India,2022-02-24
1266,Customer_1266,customer1266@example.com,Toronto,USA,2022-09-06
1267,Customer_1267,customer1267@example.com,Sydney,USA,2022-03-24
1268,Customer_1268,customer1268@example.com,London,USA,2022-06-07
1269,Customer_1269,customer1269@example.com,Berlin,USA,2022-09-20
1270,Customer_1270,customer1270@example.com,Los Angeles,France,2022-07-25
1271,Customer_1271,customer1271@example.com,Los Angeles,USA,2022-06-06
1272,Customer_1272,customer1272@example.com,Paris,France,2022-04-30
1273,Customer_1273,customer1273@example.com,Toronto,France,2022-11-03
1274,Customer_1274,customer1274@example.com,Toronto,India,2022-02-22
1275,Customer_1275,customer1275@example.com,Sydney,USA,2022-06-06
1276,Customer_1276,customer1276@example.com,Mumbai,UK,2022-11-26
1277,Customer_1277,customer1277@example.com,New York,Germany,2022-11-05
1278,Customer_1278,customer1278@example.com,Sydney,Canada,2022-05-27
1279,Customer_1279,customer1279@example.com,Berlin,France,2022-10-06
1280,Customer_1280,customer1280@example.com,London,Australia,2022-10-28
1281,Customer_1281,customer1281@example.com,Los Angeles,Australia,2022-11-21
1282,Customer_1282,customer1282@example.com,Sydney,Germany,2022-07-18
1283,Customer_1283,customer1283@example.com,New York,Australia,2022-03-16
1284,Customer_1284,customer1284@example.com,New York,UK,2022-04-04
1285,Customer_1285,customer1285@example.com,Sydney,Australia,2022-04-18
1286,Customer_1286,customer1286@example.com,Paris,Canada,2022-08-05
1287,Customer_1287,customer1287@example.com,Los Angeles,Canada,2022-01-12
1288,Customer_1288,customer1288@example.com,Paris,France,2022-08-21
1289,Customer_1289,customer1289@example.com,London,USA,2022-05-13
1290,Customer_1290,customer1290@example.com,New York,India,2022-04-18
1291,Customer_1291,customer1291@example.com,New York,UK,2022-11-18
1292,Customer_1292,customer1292@example.com,Berlin,France,2022-06-17
1293,Customer_1293,customer1293@example.com,London,UK,2022-02-04
1294,Customer_1294,customer1294@example.com,New York,USA,2022-10-29
1295,Customer_1295,customer1295@example.com,London,Australia,2022-01-18
1296,Customer_1296,customer1296@example.com,Los Angeles,Australia,2022-09-23
1297,Customer_1297,customer1297@example.com,Toronto,India,2022-10-10
1298,Customer_1298,customer1298@example.com,New York,USA,2022-05-09
1299,Customer_1299,customer1299@example.com,Berlin,France,2022-10-29
1300,Customer_1300,customer1300@example.com,Los Angeles,India,2022-07-08
1301,Customer_1301,customer1301@example.com,Sydney,USA,2022-06-19
1302,Customer_1302,customer1302@example.com,London,Germany,2022-01-17
1303,Customer_1303,customer1303@example.com,Sydney,Canada,2022-04-16
1304,Customer_1304,customer1304@example.com,Paris,India,2022-12-06
1305,Customer_1305,customer1305@example.com,Los Angeles,India,2022-05-24
1306,Customer_1306,customer1306@example.com,Sydney,France,2022-07-19
1307,Customer_1307,customer1307@example.com,Mumbai,UK,2022-07-14
1308,Customer_1308,customer1308@example.com,Mumbai,Germany,2022-08-04
1309,Customer_1309,customer1309@example.com,New York,France,2022-01-23
1310,Customer_1310,customer1310@example.com,London,USA,2022-05-13
1311,Customer_1311,customer1311@example.com,Toronto,USA,2022-09-21
1312,Customer_1312,customer1312@example.com,Los Angeles,USA,2022-03-15
1313,Customer_1313,customer1313@example.com,New York,USA,2022-03-16
1314,Customer_1314,customer1314@example.com,Berlin,UK,2022-01-04
1315,Customer_1315,customer1315@example.com,Paris,Germany,2022-06-09
1316,Customer_1316,customer1316@example.com,London,Australia,2022-11-19
1317,Customer_1317,customer1317@example.com,Los Angeles,Canada,2022-01-19
1318,Customer_1318,customer1318@example.com,Mumbai,UK,2022-03-11
1319,Customer_1319,customer1319@example.com,Los Angeles,UK,2022-04-24
1320,Customer_1320,customer1320@example.com,Toronto,Australia,2022-09-25
1321,Customer_1321,customer1321@example.com,Mumbai,Australia,2022-08-22
1322,Customer_1322,customer1322@example.com,Toronto,Canada,2022-06-01
1323,Customer_1323,customer1323@example.com,Berlin,Canada,2022-10-05
1324,Customer_1324,customer1324@example.com,Paris,Australia,2022-08-11
1325,Customer_1325,customer1325@example.com,Berlin,USA,2022-11-24
1326,Customer_1326,customer1326@example.com,New York,UK,2022-10-26
1327,Customer_1327,customer1327@example.com,New York,France,2022-04-03
1328,Customer_1328,customer1328@example.com,Berlin,Canada,2022-04-10
1329,Customer_1329,customer1329@example.com,Paris,Canada,2022-02-15
1330,Customer_1330,customer1330@example.com,Berlin,Australia,2022-05-03
